Key	WorldX	WorldY	WorldZ	Classname	micFileName	Eventnumber	Posixtime	ImgX1	ImgY1	ImgX2	ImgY2
6055	202567.678290	543985.876318	23.831445	TrafficLight_road	2205021311_M008C35L03G031_6762/01_camera/01/220502153111.mic	117023	2022-05-02 06:31:31.439102(utc)	1896	1047	1922	1059
6056	205030.603086	545269.896062	18.880544	Hole	2205021311_M008C35L03G031_6762/01_camera/01/220502154511.mic	125513	2022-05-02 06:45:40.433239(utc)	2224	1369	2336	1389
6057	203752.123114	544513.962896	39.998819	Hole	2205021311_M008C35L03G031_6762/01_camera/01/220502144906.mic	91806	2022-05-02 05:49:29.737045(utc)	1633	1585	1783	1627
6058	203713.611396	544191.624395	29.728802	Hole	2205021311_M008C35L03G031_6762/01_camera/01/220502143506.mic	83582	2022-05-02 05:35:47.338196(utc)	1934	1361	2020	1381
6059	205031.089566	543778.460741	12.671621	Hole	2205021311_M008C35L03G031_6762/01_camera/01/220502131159.mic	33696	2022-05-02 04:12:38.741067(utc)	2016	1507	2164	1543
6060	203842.433173	544668.334661	33.143824	Hole	2205021311_M008C35L03G031_6762/01_camera/01/220502134701.mic	54361	2022-05-02 04:47:05.246350(utc)	231	1461	395	1491
6061	203792.956122	544780.679388	35.280304	Hole	2205021311_M008C35L03G031_6762/01_camera/01/220502134901.mic	55682	2022-05-02 04:49:17.343906(utc)	3140	165	3350	375
6062	204397.728522	544820.379644	34.738666	TrafficLight_road	2205021311_M008C35L03G031_6762/01_camera/01/220502140406.mic	64915	2022-05-02 05:04:40.637825(utc)	69	974	143	1082
6063	203530.671210	544600.385137	54.396889	Hole	2205021311_M008C35L03G031_6762/01_camera/01/220502144606.mic	90025	2022-05-02 05:46:31.640768(utc)	3498	1889	3772	2003
6064	203584.778754	544406.939397	51.131557	noParking	2205021311_M008C35L03G031_6762/01_camera/01/220502142906.mic	80077	2022-05-02 05:29:56.847023(utc)	2475	135	2711	365
6065	203803.960395	544347.910345	34.964397	Hole	2205021311_M008C35L03G031_6762/01_camera/01/220502140906.mic	67904	2022-05-02 05:09:39.540490(utc)	1990	1286	2058	1302
6066	202592.172919	543942.866994	21.101354	noStopping	2205021311_M008C35L03G031_6762/01_camera/01/220502153111.mic	116855	2022-05-02 06:31:14.638424(utc)	1555	1070	1579	1102
6067	203420.163886	544600.131658	56.032425	Hole	2205021311_M008C35L03G031_6762/01_camera/01/220502145706.mic	96821	2022-05-02 05:57:51.243341(utc)	3736	1642	3840	1684
6068	202773.505683	544396.694402	35.663486	noParking	2205021311_M008C35L03G031_6762/01_camera/01/220502133401.mic	47007	2022-05-02 04:34:49.848792(utc)	989	207	1263	323
6069	202776.471503	543427.005498	20.430629	Hole	2205021311_M008C35L03G031_6762/01_camera/01/220502132601.mic	42184	2022-05-02 04:26:47.544827(utc)	1564	1074	1602	1108
6070	203666.729316	544316.643682	37.684183	Hole	2205021311_M008C35L03G031_6762/01_camera/01/220502143706.mic	84388	2022-05-02 05:37:07.945605(utc)	1729	1459	1841	1485
6071	203498.620551	544366.080266	48.165420	Hole	2205021311_M008C35L03G031_6762/01_camera/01/220502142606.mic	78254	2022-05-02 05:26:54.544450(utc)	2020	1591	2194	1633
6072	203962.157294	544757.391546	29.801742	Hole	2205021311_M008C35L03G031_6762/01_camera/01/220502134001.mic	50691	2022-05-02 04:40:58.240567(utc)	11	1059	29	1093
6073	203497.467841	544628.088018	56.237377	Hole	2205021311_M008C35L03G031_6762/01_camera/01/220502145806.mic	97032	2022-05-02 05:58:12.341170(utc)	1317	1651	1483	1707
6074	204201.231391	544887.650701	27.564696	Hole	2205021311_M008C35L03G031_6762/01_camera/01/220502135001.mic	56298	2022-05-02 04:50:18.942361(utc)	1034	1676	1140	1712
6075	204349.619452	544948.510808	24.110271	Hole	2205021311_M008C35L03G031_6762/01_camera/01/220502135501.mic	59603	2022-05-02 04:55:49.440202(utc)	2022	1574	2182	1614
6076	203683.606635	544379.394720	38.834444	Hole	2205021311_M008C35L03G031_6762/01_camera/01/220502141106.mic	69214	2022-05-02 05:11:50.543656(utc)	1697	1041	1723	1071
6077	203624.291083	544595.441167	51.670334	noParking	2205021311_M008C35L03G031_6762/01_camera/01/220502150711.mic	102803	2022-05-02 06:07:49.436531(utc)	2157	1114	2183	1136
6078	203113.485053	543910.096090	25.195940	nonProtect_Left	2205021311_M008C35L03G031_6762/01_camera/01/220502152611.mic	113940	2022-05-02 06:26:23.140381(utc)	2188	201	2462	311
6079	203803.734687	544350.396429	35.072176	Hole	2205021311_M008C35L03G031_6762/01_camera/01/220502140906.mic	67911	2022-05-02 05:09:40.241361(utc)	2237	1349	2315	1369
6080	203418.545233	544601.692815	55.991180	Hole	2205021311_M008C35L03G031_6762/01_camera/01/220502145706.mic	96823	2022-05-02 05:57:51.443052(utc)	1335	1738	1459	1782
6081	203609.938056	544463.053960	46.875076	Hole	2205021311_M008C35L03G031_6762/01_camera/01/220502143706.mic	84747	2022-05-02 05:37:43.844273(utc)	2336	1635	2404	1655
6082	203680.897528	544271.068456	34.303751	Hole	2205021311_M008C35L03G031_6762/01_camera/01/220502140906.mic	67586	2022-05-02 05:09:07.744451(utc)	1384	1984	1504	2028
6083	204340.625312	544975.640325	29.960307	Hole	2205021311_M008C35L03G031_6762/01_camera/01/220502135501.mic	59549	2022-05-02 04:55:44.044272(utc)	2205	1379	2303	1399
6084	203555.370063	544617.466192	58.417946	noStopping	2205021311_M008C35L03G031_6762/01_camera/01/220502151111.mic	104889	2022-05-02 06:11:18.043223(utc)	3182	1244	3264	1324
6085	203941.516303	544789.809026	29.578487	Hole	2205021311_M008C35L03G031_6762/01_camera/01/220502134301.mic	52282	2022-05-02 04:43:37.344201(utc)	2332	1361	2492	1493
6086	203805.772040	544534.532964	43.275963	Riverside_road	2205021311_M008C35L03G031_6762/01_camera/01/220502145206.mic	93494	2022-05-02 05:52:18.538512(utc)	162	1289	228	1301
6087	202733.885566	543575.947149	19.915842	Hole	2205021311_M008C35L03G031_6762/01_camera/01/220502132701.mic	42430	2022-05-02 04:27:12.138908(utc)	3240	1440	3376	1460
6088	203755.770331	544626.685491	38.059051	Hole	2205021311_M008C35L03G031_6762/01_camera/01/220502145106.mic	93239	2022-05-02 05:51:53.036655(utc)	1663	1421	1777	1445
6089	203166.231513	544539.675848	39.826023	Hole	2205021311_M008C35L03G031_6762/01_camera/01/220502133601.mic	48256	2022-05-02 04:36:54.736437(utc)	2343	1063	2371	1089
6090	203276.500312	544595.834844	47.756889	Hole	2205021311_M008C35L03G031_6762/01_camera/01/220502153711.mic	120845	2022-05-02 06:37:53.645174(utc)	2735	408	3053	504
6091	203684.629218	544659.436651	43.766165	Hole	2205021311_M008C35L03G031_6762/01_camera/01/220502150911.mic	104070	2022-05-02 06:09:56.152371(utc)	210	1537	374	1573
6092	204002.302558	544764.489263	31.136230	Hole	2205021311_M008C35L03G031_6762/01_camera/01/220502134001.mic	50593	2022-05-02 04:40:48.446336(utc)	1727	1498	1801	1522
6093	204058.342475	544834.392034	29.682466	Hole	2205021311_M008C35L03G031_6762/01_camera/01/220502135101.mic	56823	2022-05-02 04:51:11.440066(utc)	2335	1551	2483	1591
6094	203630.787543	544245.908147	36.902492	Hole	2205021311_M008C35L03G031_6762/01_camera/01/220502143606.mic	84161	2022-05-02 05:36:45.243908(utc)	1934	1307	2004	1321
6095	203452.351752	544362.844671	47.425091	Hole	2205021311_M008C35L03G031_6762/01_camera/01/220502142706.mic	78953	2022-05-02 05:28:04.435119(utc)	1710	1561	1874	1609
6096	203629.377021	544642.069158	52.771549	noParking	2205021311_M008C35L03G031_6762/01_camera/01/220502150211.mic	99924	2022-05-02 06:03:01.540629(utc)	3413	0	3717	390
6097	203671.211005	544549.239080	44.453283	Hole	2205021311_M008C35L03G031_6762/01_camera/01/220502144006.mic	86201	2022-05-02 05:40:09.242053(utc)	2063	1699	2173	1739
6098	202985.554877	542896.453252	34.677099	Hole	2205021311_M008C35L03G031_6762/01_camera/01/220502132401.mic	40925	2022-05-02 04:24:41.646248(utc)	2721	1433	2853	1457
6099	203595.739325	544520.482549	49.745201	Hole	2205021311_M008C35L03G031_6762/01_camera/01/220502144106.mic	86971	2022-05-02 05:41:26.244553(utc)	1608	1066	1624	1110
6100	202662.980048	543746.229749	17.484582	Hole	2205021311_M008C35L03G031_6762/01_camera/01/220502133101.mic	44973	2022-05-02 04:31:26.443309(utc)	2151	1265	2225	1277
6101	203686.744086	544633.081487	42.818460	Hole	2205021311_M008C35L03G031_6762/01_camera/01/220502150911.mic	104120	2022-05-02 06:10:01.147473(utc)	3003	965	3047	1005
6102	203895.324897	544818.147100	29.151818	Hole	2205021311_M008C35L03G031_6762/01_camera/01/220502133901.mic	49813	2022-05-02 04:39:30.438340(utc)	1943	1226	1989	1234
6103	203558.965522	544608.847539	51.644398	Hole	2205021311_M008C35L03G031_6762/01_camera/01/220502145906.mic	98013	2022-05-02 05:59:50.445099(utc)	1195	1613	1405	1697
6104	205048.072110	543747.291105	12.028425	Hole	2205021311_M008C35L03G031_6762/01_camera/01/220502131159.mic	33815	2022-05-02 04:12:50.646978(utc)	1668	1587	1826	1635
6105	203967.326361	544755.229620	30.803852	Hole	2205021311_M008C35L03G031_6762/01_camera/01/220502134401.mic	53015	2022-05-02 04:44:50.641032(utc)	1328	1337	1416	1351
6106	203392.591742	544285.579748	38.297096	Hole	2205021311_M008C35L03G031_6762/01_camera/01/220502145606.mic	96209	2022-05-02 05:56:50.034451(utc)	1269	1531	1457	1581
6107	203787.886420	544635.328191	36.313164	Hole	2205021311_M008C35L03G031_6762/01_camera/01/220502145106.mic	93155	2022-05-02 05:51:44.641677(utc)	856	1634	1126	1730
6108	203939.730658	544791.587102	29.609875	Hole	2205021311_M008C35L03G031_6762/01_camera/01/220502134301.mic	52269	2022-05-02 04:43:36.039901(utc)	1927	965	1959	999
6109	202809.255927	543361.932989	20.298211	Hole	2205021311_M008C35L03G031_6762/01_camera/01/220502132601.mic	42113	2022-05-02 04:26:40.444619(utc)	1964	1009	2026	1063
6110	203645.199408	544367.352666	44.570660	noParking	2205021311_M008C35L03G031_6762/01_camera/01/220502143706.mic	84544	2022-05-02 05:37:23.545917(utc)	880	535	986	715
6111	203599.291083	544122.268316	28.840793	Hole	2205021311_M008C35L03G031_6762/01_camera/01/220502152211.mic	111582	2022-05-02 06:22:27.338204(utc)	1544	1256	1594	1264
6112	205245.837653	545348.863958	24.356025	TrafficLight_road	2205021311_M008C35L03G031_6762/01_camera/01/220502154711.mic	126738	2022-05-02 06:47:42.943649(utc)	1890	983	1950	1001
6113	203335.541816	544435.017156	45.562962	Hole	2205021311_M008C35L03G031_6762/01_camera/01/220502145706.mic	96407	2022-05-02 05:57:09.847661(utc)	69	1418	211	1438
6114	203647.090033	544364.072515	40.536943	Hole	2205021311_M008C35L03G031_6762/01_camera/01/220502143706.mic	84506	2022-05-02 05:37:19.741367(utc)	373	1585	467	1603
6115	203813.440009	544654.797918	33.478439	Hole	2205021311_M008C35L03G031_6762/01_camera/01/220502150511.mic	101530	2022-05-02 06:05:42.147095(utc)	3293	1311	3377	1325
6116	203717.145087	544389.865545	38.894379	Hole	2205021311_M008C35L03G031_6762/01_camera/01/220502141206.mic	69664	2022-05-02 05:12:35.536164(utc)	1547	1531	1705	1571
6117	203655.671942	544596.514410	45.607881	Hole	2205021311_M008C35L03G031_6762/01_camera/01/220502143906.mic	86051	2022-05-02 05:39:54.248700(utc)	3085	1625	3213	1655
6118	203959.131049	544759.994695	30.660234	Hole	2205021311_M008C35L03G031_6762/01_camera/01/220502134401.mic	53036	2022-05-02 04:44:52.742428(utc)	1066	1523	1202	1553
6119	203800.530707	544347.472112	34.795269	Hole	2205021311_M008C35L03G031_6762/01_camera/01/220502140906.mic	67895	2022-05-02 05:09:38.638003(utc)	1875	1254	1935	1268
6120	203701.568061	544190.565160	29.604325	Hole	2205021311_M008C35L03G031_6762/01_camera/01/220502143506.mic	83590	2022-05-02 05:35:48.142262(utc)	3658	756	3774	876
6121	203827.815741	544714.558843	34.493931	Hole	2205021311_M008C35L03G031_6762/01_camera/01/220502134801.mic	55380	2022-05-02 04:48:47.146082(utc)	3640	1497	3736	1515
6122	203574.367743	544557.882635	52.261394	Hole	2205021311_M008C35L03G031_6762/01_camera/01/220502144406.mic	89056	2022-05-02 05:44:54.746530(utc)	1483	1586	1647	1634
6123	203182.460639	543930.641546	19.971318	Hole	2205021311_M008C35L03G031_6762/01_camera/01/220502152511.mic	113479	2022-05-02 06:25:37.043913(utc)	235	1852	571	1970
6124	203542.160590	544692.091009	56.515083	TrafficLight_road	2205021311_M008C35L03G031_6762/01_camera/01/220502133701.mic	48690	2022-05-02 04:37:38.142844(utc)	2419	125	2733	243
6125	203469.351386	544321.328191	48.519146	noLeftTurn	2205021311_M008C35L03G031_6762/01_camera/01/220502142806.mic	79047	2022-05-02 05:28:13.838663(utc)	1988	1290	2032	1300
6126	203504.884223	544536.675603	60.337406	noParking	2205021311_M008C35L03G031_6762/01_camera/01/220502150013.mic	98380	2022-05-02 06:00:27.138756(utc)	855	182	1083	388
6127	203429.827216	544601.837530	58.157337	Hole	2205021311_M008C35L03G031_6762/01_camera/01/220502145706.mic	96858	2022-05-02 05:57:54.942561(utc)	1920	1736	2188	1844
6128	203628.695868	544431.126775	46.619810	Hole	2205021311_M008C35L03G031_6762/01_camera/01/220502144406.mic	88717	2022-05-02 05:44:20.839851(utc)	1499	1088	1531	1124
6129	203783.487738	544637.921453	36.480148	Hole	2205021311_M008C35L03G031_6762/01_camera/01/220502145106.mic	93165	2022-05-02 05:51:45.638344(utc)	1627	1553	1775	1589
6130	203751.092963	544513.633733	40.570646	Hole	2205021311_M008C35L03G031_6762/01_camera/01/220502145006.mic	92596	2022-05-02 05:50:48.747521(utc)	1753	1346	1835	1364
6131	204377.079779	544523.541814	23.728118	Hole	2205021311_M008C35L03G031_6762/01_camera/01/220502140506.mic	65464	2022-05-02 05:05:35.537979(utc)	3216	1807	3612	1931
6132	203920.048651	544331.131231	41.368635	Stop	2205021311_M008C35L03G031_6762/01_camera/01/220502151911.mic	110126	2022-05-02 06:20:01.744257(utc)	850	951	898	1069
6133	203234.381781	544568.225774	44.335846	Hole	2205021311_M008C35L03G031_6762/01_camera/01/220502153711.mic	120765	2022-05-02 06:37:45.642273(utc)	2381	1079	2407	1105
6134	205109.762458	543640.847021	12.374872	Hole	2205021311_M008C35L03G031_6762/01_camera/01/220502131301.mic	34119	2022-05-02 04:13:21.037753(utc)	1641	1294	1709	1306
6135	202977.148871	544469.956792	29.942414	Hole	2205021311_M008C35L03G031_6762/01_camera/01/220502133501.mic	47233	2022-05-02 04:35:12.440529(utc)	2999	1741	3229	1815
6136	203542.169379	544385.212652	49.468620	Hole	2205021311_M008C35L03G031_6762/01_camera/01/220502143106.mic	80916	2022-05-02 05:31:20.739522(utc)	1767	1458	1871	1484
6137	202661.066718	543747.561956	17.470387	Hole	2205021311_M008C35L03G031_6762/01_camera/01/220502152911.mic	116073	2022-05-02 06:29:56.449401(utc)	1178	1009	1242	1029
6138	203664.349677	544321.770330	37.293381	Hole	2205021311_M008C35L03G031_6762/01_camera/01/220502141206.mic	69957	2022-05-02 05:13:04.838845(utc)	1672	1403	1780	1427
6139	203466.194892	544076.925115	28.683854	Hole	2205021311_M008C35L03G031_6762/01_camera/01/220502142306.mic	76459	2022-05-02 05:23:55.032741(utc)	342	1755	618	1835
6140	205024.464890	545267.277410	18.869675	Hole	2205021311_M008C35L03G031_6762/01_camera/01/220502154511.mic	125503	2022-05-02 06:45:39.438460(utc)	2376	1070	2400	1138
6141	203553.656440	544610.008611	53.151417	Hole	2205021311_M008C35L03G031_6762/01_camera/01/220502144606.mic	90067	2022-05-02 05:46:35.838838(utc)	182	613	220	649
6142	203609.911322	544463.117071	47.758129	Hole	2205021311_M008C35L03G031_6762/01_camera/01/220502144106.mic	86831	2022-05-02 05:41:12.234413(utc)	3099	2006	3367	2108
6143	204219.526740	544835.699895	33.368153	Hole	2205021311_M008C35L03G031_6762/01_camera/01/220502135001.mic	56473	2022-05-02 04:50:36.443153(utc)	646	1816	750	1844
6144	202602.494452	543887.375707	17.261972	Hole	2205021311_M008C35L03G031_6762/01_camera/01/220502153011.mic	116258	2022-05-02 06:30:14.952744(utc)	2044	1056	2070	1080
6145	204328.441840	544986.804632	22.558439	Hole	2205021311_M008C35L03G031_6762/01_camera/01/220502135501.mic	59337	2022-05-02 04:55:22.841686(utc)	1364	1023	1418	1041
6146	202543.075995	544302.425085	20.287233	Hole	2205021311_M008C35L03G031_6762/01_camera/01/220502153211.mic	117668	2022-05-02 06:32:35.942322(utc)	2190	1464	2340	1494
6147	203796.720649	544734.759099	35.173952	Hole	2205021311_M008C35L03G031_6762/01_camera/01/220502151311.mic	106502	2022-05-02 06:13:59.345196(utc)	1155	1027	1187	1061
6148	203737.485419	544506.492071	40.997127	Hole	2205021311_M008C35L03G031_6762/01_camera/01/220502144906.mic	91773	2022-05-02 05:49:26.436734(utc)	1748	1246	1824	1262
6149	202988.639106	542884.821905	34.242386	Hole	2205021311_M008C35L03G031_6762/01_camera/01/220502132401.mic	40904	2022-05-02 04:24:39.548669(utc)	2536	1618	2810	1702
6150	203517.479438	544194.756017	40.024614	Stop	2205021311_M008C35L03G031_6762/01_camera/01/220502142806.mic	79292	2022-05-02 05:28:38.335237(utc)	1890	1258	1952	1270
6151	203424.769110	544424.880010	54.557552	Speed_Bump	2205021311_M008C35L03G031_6762/01_camera/01/220502142706.mic	78808	2022-05-02 05:27:49.946043(utc)	2874	667	3120	883
6152	203245.326239	544578.643194	51.332779	TrafficLight_road	2205021311_M008C35L03G031_6762/01_camera/01/220502153711.mic	120780	2022-05-02 06:37:47.141326(utc)	2492	1090	2516	1118
6153	203403.963568	544274.225561	37.063297	Hole	2205021311_M008C35L03G031_6762/01_camera/01/220502145606.mic	96085	2022-05-02 05:56:37.640780(utc)	2121	1358	2211	1374
6154	203504.757148	544216.885625	39.274033	Hole	2205021311_M008C35L03G031_6762/01_camera/01/220502142506.mic	77344	2022-05-02 05:25:23.545973(utc)	2433	1539	2629	1587
6155	202611.640204	543889.789533	20.563453	noStopping	2205021311_M008C35L03G031_6762/01_camera/01/220502153011.mic	116256	2022-05-02 06:30:14.751997(utc)	1545	1372	1651	1396
6156	203504.172675	544219.117681	39.419659	Hole	2205021311_M008C35L03G031_6762/01_camera/01/220502142506.mic	77343	2022-05-02 05:25:23.445769(utc)	2416	1517	2596	1565
6157	203681.585883	544272.030401	34.820555	Hole	2205021311_M008C35L03G031_6762/01_camera/01/220502140806.mic	67020	2022-05-02 05:08:11.149393(utc)	1425	1760	1649	1838
6158	202843.707099	543263.958684	22.134102	Hole	2205021311_M008C35L03G031_6762/01_camera/01/220502132601.mic	41948	2022-05-02 04:26:23.948419(utc)	3687	1512	3753	1524
6159	204367.431037	544874.330755	28.921615	Hole	2205021311_M008C35L03G031_6762/01_camera/01/220502135801.mic	61392	2022-05-02 04:58:48.338726(utc)	3268	1669	3434	1721
6160	202564.161200	543984.724187	23.769373	TrafficLight_road	2205021311_M008C35L03G031_6762/01_camera/01/220502153111.mic	117022	2022-05-02 06:31:31.339029(utc)	1821	1043	1851	1055
6161	203609.838691	544462.680608	48.551338	Hole	2205021311_M008C35L03G031_6762/01_camera/01/220502144406.mic	88828	2022-05-02 05:44:31.935181(utc)	974	1560	1134	1586
6162	203860.487616	544731.170782	33.210335	Hole	2205021311_M008C35L03G031_6762/01_camera/01/220502134201.mic	51415	2022-05-02 04:42:10.661506(utc)	1569	1468	1727	1504
6163	202652.677802	543765.820909	23.264866	TrafficLight_road	2205021311_M008C35L03G031_6762/01_camera/01/220502133101.mic	44992	2022-05-02 04:31:28.342717(utc)	2361	152	2731	268
6164	204058.051398	544782.252386	32.512051	Hole	2205021311_M008C35L03G031_6762/01_camera/01/220502134401.mic	52852	2022-05-02 04:44:34.342230(utc)	1428	1595	1602	1645
6165	203121.287421	543919.020643	22.182648	noStopping	2205021311_M008C35L03G031_6762/01_camera/01/220502152511.mic	113647	2022-05-02 06:25:53.838473(utc)	1249	1002	1285	1074
6166	202724.209296	543570.374624	19.822307	Hole	2205021311_M008C35L03G031_6762/01_camera/01/220502132701.mic	42408	2022-05-02 04:27:09.942211(utc)	2437	929	2493	985
6167	205334.645941	545391.556951	20.804717	Uturn	2205021311_M008C35L03G031_6762/01_camera/01/220502154711.mic	126918	2022-05-02 06:48:00.944122(utc)	309	946	531	1132
6168	202675.301581	543695.176374	17.869240	Hole	2205021311_M008C35L03G031_6762/01_camera/01/220502132901.mic	43745	2022-05-02 04:29:23.645374(utc)	1838	1047	1870	1057
6169	203241.767401	542845.876897	22.425121	Hole	2205021311_M008C35L03G031_6762/01_camera/01/220502132301.mic	40267	2022-05-02 04:23:35.849222(utc)	1945	1253	1993	1263
6170	203690.733100	544492.400762	46.980568	noRightTurn	2205021311_M008C35L03G031_6762/01_camera/01/220502144006.mic	86384	2022-05-02 05:40:27.539389(utc)	3433	727	3673	899
6171	204274.913275	544967.535345	22.687109	Hole	2205021311_M008C35L03G031_6762/01_camera/01/220502154011.mic	122620	2022-05-02 06:40:51.141904(utc)	3768	1451	3838	1477
6172	204287.066107	544972.969427	22.663969	Hole	2205021311_M008C35L03G031_6762/01_camera/01/220502154011.mic	122639	2022-05-02 06:40:53.040542(utc)	1985	988	2007	1008
6173	203612.021796	544461.821294	47.020355	Hole	2205021311_M008C35L03G031_6762/01_camera/01/220502144806.mic	91374	2022-05-02 05:48:46.545648(utc)	1512	1491	1578	1511
6174	203786.720893	544413.646184	39.401129	Hole	2205021311_M008C35L03G031_6762/01_camera/01/220502141106.mic	68959	2022-05-02 05:11:25.046428(utc)	2433	1647	2631	1691
6175	203666.511298	544322.961919	38.036720	Hole	2205021311_M008C35L03G031_6762/01_camera/01/220502143706.mic	84405	2022-05-02 05:37:09.643402(utc)	1572	1534	1668	1554
6176	203664.285102	542917.819280	25.880955	Hole	2205021311_M008C35L03G031_6762/01_camera/01/220502132201.mic	39815	2022-05-02 04:22:50.631327(utc)	2229	1327	2319	1345
6177	203778.847113	544413.366704	39.364880	Hole	2205021311_M008C35L03G031_6762/01_camera/01/220502141106.mic	68997	2022-05-02 05:11:28.845528(utc)	1305	1660	1489	1710
6178	203404.024237	544272.413030	37.024097	Hole	2205021311_M008C35L03G031_6762/01_camera/01/220502145606.mic	96086	2022-05-02 05:56:37.740246(utc)	540	1116	572	1152
6179	203113.559638	543905.141820	18.575548	Hole	2205021311_M008C35L03G031_6762/01_camera/01/220502152611.mic	113945	2022-05-02 06:26:23.640680(utc)	1641	1439	1781	1471
6180	204385.509162	544842.600652	33.672554	noStopping	2205021311_M008C35L03G031_6762/01_camera/01/220502135601.mic	60200	2022-05-02 04:56:49.148878(utc)	1959	1267	1999	1277
